geoid,zone,epsg
14000US06059099305,11S,32611
14000US06059099245,11S,32611
14000US06059099246,11S,32611
14000US06059099216,11S,32611
14000US06059063806,11S,32611
14000US06059052522,11S,32611
14000US06059063908,11S,32611
14000US06059063903,11S,32611
14000US06059099214,11S,32611
14000US06059052511,11S,32611
14000US06059052521,11S,32611
14000US06059052506,11S,32611
14000US06059063805,11S,32611
14000US06059052515,11S,32611
14000US06059052528,11S,32611
14000US06059052505,11S,32611
14000US06059099415,11S,32611
14000US06059099413,11S,32611
14000US06059099235,11S,32611
14000US06059099231,11S,32611
14000US06059099232,11S,32611
14000US06059099230,11S,32611
14000US06059063907,11S,32611
14000US06059074006,11S,32611
14000US06059074107,11S,32611
14000US06059052526,11S,32611
14000US06059099229,11S,32611
14000US06059074004,11S,32611
14000US06059075515,11S,32611
14000US06059074003,11S,32611
14000US06059074106,11S,32611
14000US06059099412,11S,32611
14000US06059099404,11S,32611
14000US06059099417,11S,32611
14000US06059052527,11S,32611
14000US06059099251,11S,32611
14000US06059074005,11S,32611
14000US06059099402,11S,32611
14000US06059099212,11S,32611
14000US06059099233,11S,32611
14000US06059099234,11S,32611
14000US06059099250,11S,32611
14000US06037297500,11S,32611
14000US06059074110,11S,32611
14000US06059074111,11S,32611
14000US06037990300,11S,32611
14000US06037297601,11S,32611
14000US06059052525,11S,32611
14000US06037297602,11S,32611
14000US06037297300,11S,32611
14000US06059052502,11S,32611
14000US06059099416,11S,32611
14000US06059099405,11S,32611
14000US06059099411,11S,32611
14000US06059099242,11S,32611
14000US06059074300,11S,32611
14000US06059099513,11S,32611
14000US06059074108,11S,32611
14000US06059099514,11S,32611
14000US06059074109,11S,32611
14000US06059074102,11S,32611
14000US06059074200,11S,32611
14000US06059074103,11S,32611
14000US06037297400,11S,32611
14000US06059099506,11S,32611
14000US06059099408,11S,32611
14000US06065042714,11S,32611
14000US06065043304,11S,32611
14000US06065042742,11S,32611
14000US06065042738,11S,32611
14000US06065045706,11S,32611
14000US06059052428,11S,32611
14000US06065045707,11S,32611
14000US06065043006,11S,32611
14000US06059052427,11S,32611
14000US06065045120,11S,32611
14000US06065043010,11S,32611
14000US06059052418,11S,32611
14000US06065042716,11S,32611
14000US06065042715,11S,32611
14000US06065042708,11S,32611
14000US06065049100,11S,32611
14000US06065045226,11S,32611
14000US06065045121,11S,32611
14000US06065045114,11S,32611
14000US06065045224,11S,32611
14000US06065042724,11S,32611
14000US06065042717,11S,32611
14000US06065043009,11S,32611
14000US06065042711,11S,32611
14000US06065042729,11S,32611
14000US06065045115,11S,32611
14000US06065043317,11S,32611
14000US06065940400,11S,32611
14000US06065042732,11S,32611
14000US06065043005,11S,32611
14000US06059052417,11S,32611
14000US06065044807,11S,32611
14000US06065045207,11S,32611
14000US06065045501,11S,32611
14000US06065049500,11S,32611
14000US06065045116,11S,32611
14000US06065042709,11S,32611
14000US06065045213,11S,32611
14000US06065043007,11S,32611
14000US06065042741,11S,32611
14000US06059052421,11S,32611
14000US06065045117,11S,32611
14000US06065043316,11S,32611
14000US06065045215,11S,32611
14000US06059052426,11S,32611
14000US06065045122,11S,32611
14000US06065043701,11S,32611
14000US06065042723,11S,32611
14000US06065042726,11S,32611
14000US06065045502,11S,32611
14000US06065045123,11S,32611
14000US06065045303,11S,32611
14000US06065043307,11S,32611
14000US06065042740,11S,32611
14000US06065045108,11S,32611
14000US06065045209,11S,32611
14000US06065045222,11S,32611
14000US06065045217,11S,32611
14000US06065042728,11S,32611
14000US06065044911,11S,32611
14000US06065043312,11S,32611
14000US06065045118,11S,32611
14000US06065045212,11S,32611
14000US06065043314,11S,32611
14000US06065043313,11S,32611
14000US06065043315,11S,32611
14000US06065045119,11S,32611
14000US06065045302,11S,32611
14000US06065043306,11S,32611
14000US06065045214,11S,32611
14000US04012020501,11S,32611
14000US04012020501,12S,32612
14000US06065046103,11S,32611
14000US06059032003,11S,32611
14000US06059062646,11S,32611
14000US06059032020,11S,32611
14000US06065043276,11S,32611
14000US06059032044,11S,32611
14000US06059032015,11S,32611
14000US06059062648,11S,32611
14000US06065043278,11S,32611
14000US06059032053,11S,32611
14000US06059032002,11S,32611
14000US06059032014,11S,32611
14000US06059032036,11S,32611
14000US06065043240,11S,32611
14000US06065050700,11S,32611
14000US06059062622,11S,32611
14000US06065043235,11S,32611
14000US06065046405,11S,32611
14000US06059032028,11S,32611
14000US06059032037,11S,32611
14000US06059052411,11S,32611
14000US06059062621,11S,32611
14000US06065046403,11S,32611
14000US06065043279,11S,32611
14000US06059032041,11S,32611
14000US06059032027,11S,32611
14000US06059032032,11S,32611
14000US06059032035,11S,32611
14000US06059052416,11S,32611
14000US06059032054,11S,32611
14000US06059052410,11S,32611
14000US06059032034,11S,32611
14000US06059052415,11S,32611
14000US06065045608,11S,32611
14000US06059032055,11S,32611
14000US06059032030,11S,32611
14000US06065043274,11S,32611
14000US06059032031,11S,32611
14000US06059032033,11S,32611
14000US06059052424,11S,32611
14000US06059032029,11S,32611
14000US06065046402,11S,32611
14000US06059032050,11S,32611
14000US06059032051,11S,32611
14000US06059052408,11S,32611
14000US06065046404,11S,32611
14000US06059032048,11S,32611
14000US06065043001,11S,32611
14000US06065043008,11S,32611
14000US06065045109,11S,32611
14000US06059032042,11S,32611
14000US06065042739,11S,32611
14000US06059052425,11S,32611
14000US06059032047,11S,32611
14000US06065042743,11S,32611
14000US06059052423,11S,32611
14000US06059052518,11S,32611
14000US06059032049,11S,32611
14000US06065042733,11S,32611
14000US06065045609,11S,32611
14000US06065045703,11S,32611
14000US06065045125,11S,32611
14000US06065042737,11S,32611
14000US06065045110,11S,32611
14000US06065045705,11S,32611
14000US06059052422,11S,32611
14000US06065045124,11S,32611
14000US06065045606,11S,32611
14000US06065045704,11S,32611
14000US06059052404,11S,32611
14000US06065043003,11S,32611
14000US32031002205,11S,32611
14000US32031002204,11S,32611
14000US32001950302,11S,32611
14000US32001950301,11S,32611
14000US32031002104,11S,32611
14000US32031002103,11S,32611
14000US32031002106,11S,32611
14000US32031001005,11S,32611
14000US32031002105,11S,32611
14000US32031002212,11S,32611
14000US32031002211,11S,32611
14000US32031001008,11S,32611
14000US32031980000,11S,32611
14000US32031000900,11S,32611
14000US32031001009,11S,32611
14000US32031000201,11S,32611
14000US32031000300,11S,32611
14000US32031002107,11S,32611
14000US32031000202,11S,32611
14000US32031000700,11S,32611
14000US32031000102,11S,32611
14000US32031003101,11S,32611
14000US32031001901,11S,32611
14000US32031001902,11S,32611
14000US32031003000,11S,32611
14000US32031001802,11S,32611
14000US32031001801,11S,32611
14000US32031001502,11S,32611
14000US32031003106,11S,32611
14000US32031002802,11S,32611
14000US32031003110,11S,32611
14000US32031003109,11S,32611
14000US32031002902,11S,32611
14000US32031001701,11S,32611
14000US32031001702,11S,32611
14000US32031002801,11S,32611
14000US32031003513,11S,32611
14000US32031002901,11S,32611
14000US32031003108,11S,32611
14000US32031003105,11S,32611
14000US32019960101,11S,32611
14000US32031003508,11S,32611
14000US32031003507,11S,32611
14000US32031002704,11S,32611
14000US32031002703,11S,32611
14000US32005002100,11S,32611
14000US32510000800,11S,32611
14000US32510000702,11S,32611
14000US32510000701,11S,32611
14000US32510001002,11S,32611
14000US32510000100,11S,32611
14000US32510000600,11S,32611
14000US32510001001,11S,32611
14000US32510000502,11S,32611
14000US32510000200,11S,32611
14000US32510000501,11S,32611
14000US32510000900,11S,32611
14000US32019960303,11S,32611
14000US32510000400,11S,32611
14000US32019960301,11S,32611
14000US32019960302,11S,32611
14000US32031003202,11S,32611
14000US32001950700,11S,32611
14000US32019960202,11S,32611
14000US32019960201,11S,32611
14000US32031001010,11S,32611
14000US32031002210,11S,32611
14000US32031002207,11S,32611
14000US32031001011,11S,32611
14000US32001950400,11S,32611
14000US32031002209,11S,32611
14000US32031002208,11S,32611
14000US32029970200,11S,32611
14000US32031002206,11S,32611
14000US32031001012,11S,32611
14000US32005002400,11S,32611
14000US32005001100,11S,32611
14000US32005001200,11S,32611
14000US32005001000,11S,32611
14000US32005001500,11S,32611
14000US32005001400,11S,32611
14000US32005002300,11S,32611
14000US32005002200,11S,32611
14000US32019960900,11S,32611
14000US32005002000,11S,32611
14000US32019960800,11S,32611
14000US32005002500,11S,32611
14000US49053270300,11S,32611
14000US49053270300,12S,32612
14000US49053270200,11S,32611
14000US49053270200,12S,32612
14000US32017950200,11S,32611
14000US32017950200,12S,32612
14000US49021110300,11S,32611
14000US49021110300,12S,32612
14000US32017950100,11S,32611
14000US32017950100,12S,32612
14000US49001100200,11S,32611
14000US49001100200,12S,32612
14000US49027974200,11S,32611
14000US49027974200,12S,32612
14000US32033970300,11S,32611
14000US32033970100,11S,32611
14000US32033970100,11T,32611
14000US32033970100,12S,32612
14000US32033970100,12T,32612
14000US49023010200,11S,32611
14000US49023010200,11T,32611
14000US49023010200,12S,32612
14000US49023010200,12T,32612
14000US32021970800,11S,32611
14000US32021970700,11S,32611
14000US06051000102,11S,32611
14000US06051000101,11S,32611
14000US32023960403,11S,32611
14000US32003003238,11S,32611
14000US32003003240,11S,32611
14000US32003003609,11S,32611
14000US32003003610,11S,32611
14000US32003003615,11S,32611
14000US32003003409,11S,32611
14000US32003003408,11S,32611
14000US32003003208,11S,32611
14000US32003003242,11S,32611
14000US32003003641,11S,32611
14000US32003003640,11S,32611
14000US32003003410,11S,32611
14000US32003003626,11S,32611
14000US32003003306,11S,32611
14000US32003003633,11S,32611
14000US32003003630,11S,32611
14000US32003003634,11S,32611
14000US32003003607,11S,32611
14000US32003003625,11S,32611
14000US32003003305,11S,32611
14000US32003003204,11S,32611
14000US32003003639,11S,32611
14000US32003003232,11S,32611
14000US32003003638,11S,32611
14000US32003003308,11S,32611
14000US32003003307,11S,32611
14000US32003003624,11S,32611
14000US32003003629,11S,32611
14000US32003003635,11S,32611
14000US32003003631,11S,32611
14000US32003003636,11S,32611
14000US32003003632,11S,32611
14000US32003003303,11S,32611
14000US32003003236,11S,32611
14000US32003003637,11S,32611
14000US32003003231,11S,32611
14000US32003003320,11S,32611
14000US32003003622,11S,32611
14000US32003003620,11S,32611
14000US32003003309,11S,32611
14000US32003003233,11S,32611
14000US32003003235,11S,32611
14000US32003003619,11S,32611
14000US32003003234,11S,32611
14000US32003003618,11S,32611
14000US32003003310,11S,32611
14000US32003003321,11S,32611
14000US32003003311,11S,32611
14000US32003003621,11S,32611
14000US32003003319,11S,32611
14000US32003003318,11S,32611
14000US32003003228,11S,32611
14000US32003003230,11S,32611
14000US32003003623,11S,32611
14000US32003003317,11S,32611
14000US32003003313,11S,32611
14000US32003003312,11S,32611
14000US32003003315,11S,32611
14000US32003003229,11S,32611
14000US32003003314,11S,32611
14000US32003003316,11S,32611
14000US32023960401,11S,32611
14000US32003005818,11S,32611
14000US06027000800,11S,32611
14000US32023960300,11S,32611
14000US32023980500,11S,32611
14000US32023960200,11S,32611
14000US32023960100,11S,32611
14000US32033970200,11S,32611
14000US06051000200,11S,32611
14000US06039000102,11S,32611
14000US06027000300,11S,32611
14000US06027000400,11S,32611
14000US06039000103,11S,32611
14000US06019005507,11S,32611
14000US06019005522,11S,32611
14000US06019005508,11S,32611
14000US06019005524,11S,32611
14000US06019004408,11S,32611
14000US06019005516,11S,32611
14000US06019005505,11S,32611
14000US06019005525,11S,32611
14000US06019005517,11S,32611
14000US06019005504,11S,32611
14000US06019006403,11S,32611
14000US06019005503,11S,32611
14000US06019006404,11S,32611
14000US06019005515,11S,32611
14000US06019006405,11S,32611
14000US06019006402,11S,32611
14000US06039000108,11S,32611
14000US06027000200,11S,32611
14000US06039000104,11S,32611
14000US06019005202,11S,32611
14000US06019004802,11S,32611
14000US06019005204,11S,32611
14000US06019005911,11S,32611
14000US06019003103,11S,32611
14000US06019005301,11S,32611
14000US06019005305,11S,32611
14000US06019005802,11S,32611
14000US06019005801,11S,32611
14000US06019004602,11S,32611
14000US06019005000,11S,32611
14000US06019003102,11S,32611
14000US06019005304,11S,32611
14000US06019005302,11S,32611
14000US06019005909,11S,32611
14000US06019005608,11S,32611
14000US06019005403,11S,32611
14000US06019004506,11S,32611
14000US06019004505,11S,32611
14000US06019005703,11S,32611
14000US06019005410,11S,32611
14000US06019005704,11S,32611
14000US06019005912,11S,32611
14000US06019005607,11S,32611
14000US06019005408,11S,32611
14000US06019005409,11S,32611
14000US06019005602,11S,32611
14000US06019005405,11S,32611
14000US06019004503,11S,32611
14000US06019004504,11S,32611
14000US06019005702,11S,32611
14000US06019005701,11S,32611
14000US06019005606,11S,32611
14000US06019005605,11S,32611
14000US06019005907,11S,32611
14000US06019005406,11S,32611
14000US06019005407,11S,32611
14000US06019004406,11S,32611
14000US06019005510,11S,32611
14000US06019005512,11S,32611
14000US06019005513,11S,32611
14000US06019005514,11S,32611
14000US06019005509,11S,32611
14000US06019004409,11S,32611
14000US06019004404,11S,32611
14000US06019004405,11S,32611
14000US06019005518,11S,32611
14000US06019005520,11S,32611
14000US06019001100,11S,32611
14000US06019001410,11S,32611
14000US06019006202,11S,32611
14000US06019000902,11S,32611
14000US06019001413,11S,32611
14000US06019001414,11S,32611
14000US06019006000,11S,32611
14000US06019001303,11S,32611
14000US06019001304,11S,32611
14000US06019001408,11S,32611
14000US06019000300,11S,32611
14000US06019000400,11S,32611
14000US06019001409,11S,32611
14000US06019001301,11S,32611
14000US06019001407,11S,32611
14000US06019005904,11S,32611
14000US06019000200,11S,32611
14000US06019000100,11S,32611
14000US06019000600,11S,32611
14000US06019003003,11S,32611
14000US06019002602,11S,32611
14000US06019002903,11S,32611
14000US06019002702,11S,32611
14000US06019000502,11S,32611
14000US06019000501,11S,32611
14000US06019001411,11S,32611
14000US06019001412,11S,32611
14000US06019003004,11S,32611
14000US06019002904,11S,32611
14000US06019002701,11S,32611
14000US06019002601,11S,32611
14000US06019002905,11S,32611
14000US06019002502,11S,32611
14000US06019002100,11S,32611
14000US06019002200,11S,32611
14000US06019002300,11S,32611
14000US06019002800,11S,32611
14000US06019003001,11S,32611
14000US06019002400,11S,32611
14000US06019002906,11S,32611
14000US06019002501,11S,32611
14000US06019003302,11S,32611
14000US06019003202,11S,32611
14000US06019005805,11S,32611
14000US06019003600,11S,32611
14000US06019005905,11S,32611
14000US06019003500,11S,32611
14000US06019003400,11S,32611
14000US06019005906,11S,32611
14000US06019003201,11S,32611
14000US06019003301,11S,32611
14000US06019003104,11S,32611
14000US06019005203,11S,32611
14000US06019004801,11S,32611
14000US06019005804,11S,32611
14000US06019004902,11S,32611
14000US06019004901,11S,32611
14000US06019005100,11S,32611
14000US06107001200,11S,32611
14000US06031000900,11S,32611
14000US06107001006,11S,32611
14000US06107001005,11S,32611
14000US06107001100,11S,32611
14000US06107001302,11S,32611
14000US06031000702,11S,32611
14000US06107001003,11S,32611
14000US06107001004,11S,32611
14000US06031000601,11S,32611
14000US06031000602,11S,32611
14000US06031000701,11S,32611
14000US06107001301,11S,32611
14000US06107000900,11S,32611
14000US06107000701,11S,32611
14000US06031000100,11S,32611
14000US06107000800,11S,32611
14000US06107000702,11S,32611
14000US06107000302,11S,32611
14000US06019007400,11S,32611
14000US06107000100,11S,32611
14000US06107000600,11S,32611
14000US06019007202,11S,32611
14000US06107000301,11S,32611
14000US06107000502,11S,32611
14000US06019007201,11S,32611
14000US06107000501,11S,32611
14000US06107000201,11S,32611
14000US06019007300,11S,32611
14000US06107000402,11S,32611
